,subset
15105,train
15108,train
15120,train
15134,val
15135,train
15136,train
15139,test
15141,train
15145,train
15150,test
15151,train
15152,train
15153,train
15155,val
15160,val
15161,train
15162,train
15163,val
15164,train
15167,train
15172,train
15173,train
15174,test
15175,train
15178,train
15181,train
15182,train
15184,train
15187,train
15188,test
15189,val
15190,test
15191,train
15193,train
15199,train
15200,test
15202,train
15204,test
15205,train
15207,train
15210,train
15222,train
15224,train
15225,train
15231,train
15232,test
15235,test
15236,val
15238,test
15242,train
15243,val
15247,val
15254,train
15255,train
15256,train
15258,test
15259,test
15261,test
15262,test
15265,train
15267,test
15268,val
15271,val
15272,train
15274,train
15280,train
15281,train
15283,val
15291,test
15292,train
15293,train
15295,test
15296,train
15300,train
15301,train
15304,train
15312,val
15314,val
15315,train
15317,test
15318,train
15319,train
15320,train
15321,train
15322,test
15325,train
15327,train
15329,val
15334,train
15336,test
15341,val
15343,train
15345,train
15347,train
15349,train
15350,train
15351,test
15353,train
15360,val
15361,train
15364,test
15365,train
15370,test
15372,train
15373,train
15374,train
15375,train
15376,train
15377,train
15378,test
15380,train
15381,train
15388,train
15389,train
15394,train
15404,train
15405,val
15410,test
15411,train
15416,train
15420,train
15429,train
15430,train
15432,train
15433,train
15435,val
15436,train
15437,train
15438,train
15439,train
15440,train
15446,train
15448,train
15449,train
15452,train
15455,train
15457,train
15460,train
15463,train
15465,train
15467,train
15468,test
15470,train
15471,val
15472,train
15473,train
15474,train
15480,val
15485,test
15486,test
15490,test
15492,train
15494,train
15498,test
15500,train
15501,val
15503,train
15505,train
15512,train
15516,val
15519,val
15521,train
15530,test
15536,train
15552,test
15555,train
15556,train
15557,val
15559,test
15561,test
15564,val
15568,train
15570,train
15574,val
15576,train
15578,train
15579,train
15580,test
15581,train
15584,train
15589,val
15590,train
15593,test
15597,train
15600,train
15610,train
15614,train
15617,val
15622,val
15623,train
15625,train
15629,train
15637,train
15642,train
15651,train
15652,train
15653,test
15654,test
15655,train
15656,train
15657,test
15658,train
15659,test
15661,train
15662,train
15663,train
15664,test
15665,train
15667,train
15668,train
15669,train
15672,train
15673,train
15674,train
15677,test
15679,test
15680,train
15681,val
15682,train
15684,train
15688,test
15691,test
15692,train
15693,train
15698,train
15699,train
15700,train
15704,train
15709,train
15710,train
15711,train
15712,val
15714,val
15720,val
15721,train
15722,val
15723,val
15724,test
15725,train
15726,train
15728,train
15729,train
15730,test
15733,train
15741,train
15742,train
15743,train
15744,test
15745,test
15748,val
15749,train
15750,train
15751,train
15752,train
15753,train
15757,train
15758,train
15759,train
15760,train
15763,train
15764,train
15765,val
15769,test
15771,train
15772,test
15773,train
15774,train
15775,val
15776,train
15777,val
15778,train
15779,test
15781,val
15785,test
15787,train
15788,test
15792,train
15794,train
15795,val
15796,train
15799,test
15800,train
15801,train
15802,train
15803,train
15804,train
15809,train
15811,train
15813,train
15815,train
15816,val
15820,train
15821,train
15823,train
15826,test
15828,train
15829,train
15832,train
15838,test
15839,train
15840,test
15841,train
15842,train
15843,test
15844,train
15850,train
15851,train
15853,val
15854,train
15855,train
15856,train
15858,train
15859,test
15861,test
15862,train
15863,train
15867,train
15868,train
15869,train
15870,train
15873,train
15875,test
15879,train
15884,train
15885,test
15886,train
15887,train
15888,test
15891,train
15892,train
15893,train
15894,val
15895,test
15896,train
15897,test
15898,train
15899,train
15900,train
15901,train
15902,test
15903,test
15904,train
15906,train
15909,train
15911,test
15912,test
15914,train
15917,train
15919,train
15920,train
15921,val
15926,train
15928,train
15929,train
15930,train
15931,train
15932,train
15934,train
15936,train
15939,train
15940,train
15942,test
15944,val
15945,train
15948,test
15950,val
15951,train
15952,test
15954,val
15955,train
15956,train
15959,train
15961,train
15962,train
15963,train
15964,train
15965,val
15966,test
15967,train
15968,train
15972,train
15973,test
15974,train
15975,test
15976,train
15978,train
15979,val
15980,train
15982,train
15987,train
15988,val
15989,train
15990,test
15991,train
15992,train
15993,train
15994,train
15995,test
15996,train
15998,train
15999,train
16002,train
16003,train
16004,train
16005,train
16006,train
16007,train
16008,train
16009,train
16010,test
16012,train
16013,train
16016,test
16018,train
16019,train
16020,train
16021,train
16022,train
16023,train
16024,train
16026,train
16027,test
16030,train
16031,train
16032,test
16033,test
16034,test
16036,train
16037,val
16038,train
16039,train
16040,train
16041,train
16042,train
16043,train
16044,train
16045,train
16046,train
16047,train
16048,train
16049,train
16052,test
16053,train
16054,test
16055,val
16057,train
16060,train
16061,train
16062,test
16063,test
16064,train
16065,train
16066,val
16068,train
16069,train
16070,train
16071,test
16072,train
16074,train
16075,test
16076,train
16077,train
16078,test
16079,train
16080,train
16081,train
16082,test
16083,train
16084,train
16085,test
16086,train
16087,train
16088,train
16089,train
16091,val
16092,train
16094,train
16095,train
16100,train
16103,train
16105,train
16106,test
16108,test
16112,train
16113,test
16114,val
16115,train
16120,val
16121,train
16122,test
16123,train
16124,val
16125,train
16126,train
16127,train
16129,train
16130,train
16131,train
16133,train
16134,train
16135,test
16137,train
16138,val
16142,train
16143,train
16146,train
16147,train
16148,train
16152,train
16153,test
16154,train
16155,val
16156,val
16157,train
16158,train
16159,train
16161,train
16166,train
16167,train
16168,train
16172,train
16175,train
16178,train
16179,train
16182,test
16187,train
16190,train
16192,val
16193,train
16195,train
16198,train
16200,train
16202,train
16203,train
16204,train
16205,train
16207,train
16208,val
16209,train
16210,train
16211,train
16212,test
16214,val
16215,test
16217,train
16218,val
16219,val
16220,train
16221,test
16222,train
16223,val
16224,train
16225,val
16226,train
16227,train
16228,test
16229,test
16230,train
16231,val
16232,train
16233,train
16234,train
16235,train
16236,test
16237,test
16239,test
16240,train
16241,test
16242,train
16243,test
16244,train
16245,train
16246,train
16247,train
16248,train
16249,train
16250,test
16252,val
16253,train
16254,train
16255,test
16256,test
16257,train
16258,train
16259,val
16260,test
16261,train
16262,test
16263,train
16264,train
16266,test
16267,train
16268,train
16269,val
16270,train
16271,test
16272,train
16273,test
16274,train
16275,train
16276,train
16277,test
16278,train
16279,train
16280,train
16281,test
16282,test
16283,train
16284,val
16285,train
16286,val
16287,train
16288,train
16289,train
16290,train
16291,train
16292,train
16293,train
16294,train
16295,train
16296,train
16297,val
16298,train
16299,test
16300,test
16301,test
16302,val
16303,test
16304,train
16305,train
16306,train
16307,val
16308,train
16309,train
16310,train
16311,train
16312,train
16314,train
16315,train
16316,train
16317,test
16318,train
16319,train
16320,test
16321,train
16322,test
16323,test
16324,test
16325,test
16326,test
16327,train
16328,train
16329,train
16331,test
16332,train
16333,train
16334,train
16335,train
16336,train
16337,test
16338,train
16339,train
16340,test
16341,train
16342,test
16343,train
16344,test
16346,train
16347,val
16348,test
16352,test
16354,train
16355,train
16356,train
16358,train
16359,train
16361,train
16362,train
16363,train
16364,train
16365,train
16366,train
16367,train
16368,test
16369,train
16370,test
16372,test
16373,test
16374,train
16375,train
16376,train
16377,test
16380,train
16381,train
16382,train
16383,train
16384,val
16385,train
16386,train
16388,train
16389,train
16390,train
16391,train
16392,train
16393,train
16395,test
16396,train
16397,train
16398,train
16399,train
16400,test
16401,train
16402,test
16404,train
16407,train
16409,train
16410,train
16411,train
16412,train
16414,val
16416,test
16417,test
16418,train
16419,train
16420,train
16421,train
16422,train
16423,val
16424,train
16425,val
16426,val
16427,test
16428,train
16429,train
16430,train
16431,train
16432,train
16433,train
16434,val
16435,test
16436,val
16437,train
16438,val
16439,train
16440,train
16442,train
16443,test
16444,train
16445,test
16446,train
16447,train
16448,train
16449,test
16450,train
16451,train
16452,val
16453,val
16454,train
16455,train
16456,train
16458,test
16459,train
16460,train
16462,train
16463,test
16464,train
16465,test
16466,train
16467,train
16468,test
16469,train
16470,test
16471,train
16472,train
16473,train
16474,train
16475,train
16476,test
16477,test
16478,train
16479,train
16481,train
16482,test
16483,train
16484,train
16485,train
16486,train
16487,val
16488,train
16489,test
16490,train
16491,train
16492,test
16493,train
16494,train
16495,train
16496,train
16497,train
16498,test
16499,train
16500,train
16501,train
16502,train
16503,train
16504,train
16505,test
16506,train
16507,val
16508,train
16509,test
16510,train
16511,train
16512,train
16513,train
16514,train
16515,train
16517,val
16518,train
16519,train
16520,train
16522,test
16527,train
16530,train
16531,train
16532,val
16533,train
16534,train
16536,test
16537,test
16540,train
16541,train
16543,val
16545,train
16546,train
16548,train
16550,train
16552,val
16553,train
16554,train
16557,train
16558,train
16559,train
16560,train
16562,test
16565,train
16567,train
16568,train
16572,train
16575,train
16576,train
16578,train
16579,train
16580,train
16581,test
16582,train
16583,train
16584,test
16585,train
16586,train
16588,train
16589,train
16590,train
16591,train
16592,val
16593,train
16594,train
16597,train
16599,train
16600,train
16601,val
16603,train
16604,test
16605,test
16606,test
16607,test
16608,train
16610,train
16611,train
16612,val
16613,train
16614,train
16615,train
16616,train
16617,train
16618,train
16620,train
16621,train
16622,train
16623,test
16624,train
16625,train
16626,test
16627,val
16628,train
16629,test
16630,test
16631,train
16632,train
16633,val
16634,test
16635,train
16636,test
16637,train
16638,test
16639,train
16640,train
16641,train
16643,train
16644,train
16645,train
16646,train
16647,test
16648,train
16649,test
16650,train
16652,val
16653,train
16656,train
16658,train
16659,train
16660,test
16662,train
16663,train
16664,train
16665,test
16668,train
16669,train
16670,train
16671,train
16672,train
16673,train
16674,test
16675,train
16676,train
16677,train
16678,train
16679,val
16680,train
16682,train
16683,train
16684,test
16685,train
16686,train
16687,test
16688,val
16689,train
16690,train
16691,train
16692,train
16693,train
16695,test
16696,train
16697,train
16698,train
16699,train
16700,train
16701,val
16702,val
16703,test
16704,train
16705,train
16706,test
16707,test
16708,train
16709,train
16710,train
16711,train
16712,train
16713,train
16714,train
16715,train
16716,train
16717,test
16718,train
16719,train
16720,test
16721,train
16722,val
16723,train
16724,test
16725,train
16726,train
16727,test
16728,train
16729,train
16730,train
16731,test
16732,test
16733,train
16734,train
16735,test
16736,train
16737,test
16738,train
16739,test
16740,test
16741,test
16742,train
16743,train
16744,train
16745,train
16746,test
16747,train
16748,train
16749,train
16750,train
16751,val
16752,train
16753,train
16754,train
16755,train
16756,test
16757,train
16758,test
16759,val
16760,train
16761,val
16762,train
16765,train
16766,train
16768,train
16774,train
16776,train
16777,train
16778,test
16779,test
16780,train
16781,train
16782,test
16785,test
16787,test
16788,train
16789,train
16790,train
16791,train
16792,train
16794,train
16795,train
16796,train
16797,test
16798,train
16799,train
16801,test
16802,train
16803,test
16804,val
16805,train
16806,test
16808,train
16809,train
16811,train
16812,test
16813,train
16815,train
16816,train
16817,train
16819,train
16820,train
16821,train
16822,train
16823,train
16824,test
16825,train
16835,train
16836,train
16837,train
16838,train
16839,test
16840,test
16848,test
16850,train
16855,train
16856,test
16857,train
16859,test
16860,val
16861,train
16862,train
16865,val
16867,train
16868,train
16871,test
16878,train
16881,train
16882,val
16886,val
16887,train
16888,train
16893,train
