,subset
34629,train
34630,train
34631,train
34632,train
34633,train
34634,train
34635,train
34636,train
34637,train
34638,train
34639,train
34640,train
34641,train
34642,train
34643,train
34644,val
34645,train
34646,train
34647,val
34648,train
34649,val
34651,train
34656,train
34659,train
34665,val
34666,train
34669,val
34671,train
34672,train
34674,train
34684,train
34685,train
34686,train
34687,train
34688,train
34692,train
34693,val
34695,train
34697,train
34699,val
34700,val
34707,train
34709,train
34713,train
34714,val
34717,train
34718,train
34719,train
34723,train
34724,train
34742,val
34744,train
34745,val
34746,train
34747,train
34749,train
34750,val
34756,train
34760,train
34761,val
34762,train
34763,train
34764,val
34765,train
34766,train
34767,train
34769,val
34770,train
34772,val
34775,train
34779,train
34780,val
34782,val
34783,val
34784,train
34785,train
34786,train
34793,train
34799,train
34800,val
34801,train
34802,val
34803,val
34804,train
34806,train
34807,train
34808,train
34809,val
34810,train
34811,train
34812,train
34813,train
34814,train
34815,val
34816,train
34817,val
34818,train
34820,train
34822,train
34825,train
34826,train
34827,train
34828,val
34829,val
34830,train
34831,train
34832,train
34833,train
34834,train
34835,train
34836,val
34837,train
34838,val
34839,train
34840,train
34841,train
34843,val
34844,train
34845,train
34846,train
34847,train
34848,train
34849,train
34850,train
34851,train
34852,train
34853,train
34854,val
34855,train
34856,train
34857,val
34858,train
34859,train
34860,train
34861,train
34862,train
34864,train
34865,train
34867,val
34868,train
34869,val
34874,train
34875,train
34876,train
34877,train
34878,val
34879,val
34880,train
34881,train
34882,train
34883,train
34884,train
34885,train
34886,train
34889,train
34890,train
34891,train
34892,train
34893,train
34897,train
34898,train
34899,train
34900,train
34901,train
34902,train
34903,train
34904,train
34905,train
34906,train
34907,train
34908,train
34909,train
34910,train
34911,train
34912,train
34913,train
34914,train
34915,train
34916,train
34917,train
34918,train
34919,train
34920,val
34921,train
34922,train
34923,val
34924,train
34925,train
34926,train
34928,train
34929,train
34930,train
34931,train
34932,train
34934,val
34935,val
34940,train
34941,train
34942,train
34953,train
34961,val
34962,train
34964,train
34965,val
34968,train
34972,train
34973,train
34975,train
34976,train
34977,train
34979,train
34981,train
34982,train
34983,train
34985,train
34986,val
34987,train
34988,train
34989,val
34990,train
34991,train
34992,train
34994,val
34997,train
34999,train
35000,train
35001,train
35004,train
35005,train
35006,train
35007,train
35008,val
35010,train
35012,train
35013,train
35014,train
35015,val
35016,train
35017,train
35018,val
35019,val
35020,train
35021,train
35022,train
35023,train
35025,val
35027,val
35028,train
35029,train
35033,train
35034,train
35035,train
35036,val
35037,train
35038,train
35039,train
35040,train
35041,train
35042,train
35043,train
35044,train
35053,train
35057,train
35058,val
35060,train
35061,train
35069,train
35070,train
35071,train
35072,train
35076,train
35086,train
35087,train
35088,train
35089,train
35090,train
35091,val
35092,train
35093,val
35095,train
35096,val
35099,train
35121,train
35122,train
35123,val
35124,train
35125,train
35126,val
35128,val
35129,train
35130,val
35131,train
35135,train
35138,train
35139,train
35142,val
35149,train
35150,train
35153,train
35157,train
35159,train
35160,train
35164,val
35165,train
35167,val
35168,train
35169,train
35170,train
35171,train
35172,train
35175,val
35176,train
35177,train
35179,train
35180,train
35181,train
35184,val
35185,train
35187,train
35189,train
35190,train
35191,train
35192,train
35193,val
35194,train
35195,train
35196,val
35197,train
35199,val
35200,train
35201,train
35206,train
35207,train
35211,train
35212,train
35213,val
35214,train
35218,train
35220,train
35223,train
35224,train
35226,train
35228,val
35231,train
35232,train
35236,train
35237,train
35238,train
35252,train
35253,train
35254,train
35255,train
35256,val
35257,train
35259,val
35260,train
35261,train
35263,train
35268,train
35269,train
35270,train
35271,train
35273,train
35274,val
35275,val
35276,train
35278,val
35280,train
35281,train
35282,val
35283,train
35285,train
35286,train
35287,train
35288,train
35289,train
35290,train
35291,val
35292,train
35293,train
35294,train
35295,val
35306,val
35308,train
35315,train
35316,train
35317,val
35318,val
35319,train
35320,train
35321,train
35322,train
35323,train
35327,train
35330,train
35331,train
35332,train
35333,train
35334,val
35335,train
35338,train
35340,train
35341,val
35342,train
35344,train
35345,train
35347,train
35352,train
35356,train
35357,train
35364,train
35365,train
35366,train
35369,train
35370,val
35371,train
35376,train
35380,val
35382,train
35388,train
35391,train
35392,train
35395,train
35403,train
35405,train
35406,train
35407,train
35408,train
35409,train
35412,train
35413,train
35414,train
35415,train
35417,train
35419,val
35422,train
35424,train
35425,train
35426,train
35434,train
35435,train
35436,train
35437,train
35444,train
35447,train
35448,val
35453,train
35455,val
35456,train
35457,train
35460,train
35461,val
35462,val
35463,train
35464,train
35465,train
35466,train
35468,train
35469,val
35471,train
35472,train
35473,val
35474,train
35475,train
35477,train
35478,train
35479,train
35481,train
35482,train
35483,train
35484,val
35485,train
35486,train
35487,train
35488,train
35490,val
35491,train
35492,train
35494,train
35495,train
35504,val
35506,val
35511,val
35524,train
35525,val
35528,train
35529,train
35532,val
35533,train
35534,train
35535,val
35538,train
35539,train
35542,train
35543,train
35544,train
35545,train
35546,val
35547,train
35548,train
35549,val
35550,train
35551,val
35552,train
35553,train
35554,train
35555,val
35556,train
35557,train
35558,train
35567,train
35579,train
35580,train
35581,train
35582,train
35583,val
35584,train
35586,train
35588,train
35589,train
35590,val
35591,train
35592,train
35595,train
35598,train
35600,train
35604,val
35608,val
35609,train
35612,train
35614,train
35616,val
35617,train
35618,train
35620,val
35622,train
35624,train
35629,train
35630,train
35631,train
35633,val
35647,train
35648,train
35651,train
35653,val
35656,train
35663,val
35664,train
35665,train
35666,train
35667,val
35670,train
35671,train
35678,train
35682,train
35684,val
35685,train
35688,train
35689,train
35691,val
35692,train
35693,train
35694,train
35695,train
35696,train
35697,train
35698,val
35699,train
35700,val
35703,train
35704,train
35705,train
35711,train
35713,train
35714,train
35715,train
35716,train
35717,val
35718,train
35719,train
35722,train
35726,val
35727,train
35730,train
35731,train
35732,train
35733,train
35734,train
35735,train
35736,train
35738,train
35739,train
35740,train
35741,train
35742,val
35743,train
35744,train
35745,train
35746,train
35748,train
35749,train
35750,val
35751,train
35752,train
35753,train
35754,train
35755,train
35756,train
35757,train
35758,train
35759,train
35760,train
35761,val
35762,train
35763,train
35764,train
35765,train
35766,val
35767,val
35768,train
35769,train
35770,train
35771,train
35772,train
35773,train
35774,train
35776,train
35780,train
35781,train
35782,train
35785,val
35787,val
35788,train
35789,train
35790,train
35791,train
35792,train
35793,train
35795,train
35797,val
35798,train
35799,train
35800,train
35803,val
35807,train
35812,train
35813,val
35814,train
35816,train
35817,train
35818,train
35819,train
35820,train
35821,val
35822,train
35823,train
35824,train
35825,train
35832,train
35833,train
35834,train
35835,train
35836,train
35837,train
35838,train
35839,val
35840,train
35841,train
35842,train
35843,train
35844,train
35845,train
35846,val
35847,train
35848,val
35849,train
35850,train
35851,val
35852,train
35855,val
35857,train
35860,train
35865,train
35866,train
35871,val
35887,train
35888,train
35889,train
35901,train
35902,val
35903,train
35907,train
35908,train
35910,train
35911,train
35914,train
35917,train
35918,train
35919,train
35924,train
35926,train
35930,val
35932,train
35934,train
35935,train
35936,train
35937,val
35943,train
35946,train
35947,train
35948,train
35949,train
35950,val
35951,train
35953,train
35955,train
35956,train
35958,train
35960,train
35969,val
35970,train
35972,val
35973,train
35974,val
35975,val
35976,train
35978,val
35981,train
35982,train
35983,train
35985,train
35987,train
35989,train
35990,train
36015,train
36016,train
36017,val
36019,train
36020,train
36021,val
36022,val
36024,train
36025,train
36027,val
36028,train
36029,val
36030,train
36032,train
36036,train
36037,val
36042,val
36044,train
36045,train
36046,train
36055,train
36058,train
36059,train
36060,val
36062,train
36063,val
36066,train
36070,val
36071,train
36087,train
36093,train
36095,train
36096,train
36098,train
36100,train
36105,val
36106,train
36110,train
36111,train
36114,train
36115,train
36116,train
36117,train
36118,train
36119,val
36121,train
36122,val
36123,train
36124,train
36125,train
36126,train
36141,train
36143,train
36146,train
36147,train
36157,train
36158,train
36159,train
36169,train
36170,train
36176,train
36179,train
36181,train
36183,train
36186,train
36187,train
36188,train
36189,train
36190,train
36191,val
36192,train
36193,train
36194,val
36195,train
36196,train
36197,train
36198,train
36200,train
36203,train
36207,train
36208,val
36209,val
36210,train
36211,train
36214,train
36216,train
36217,train
36218,train
36229,val
36230,train
36231,train
36232,train
36233,val
36234,train
36241,train
36245,train
36251,train
36253,val
36255,train
36256,train
36257,train
36258,train
36260,train
36261,train
36266,train
36267,train
36270,train
36271,train
36272,train
36273,val
36280,train
36281,train
36285,train
36287,train
36292,train
36293,val
36294,train
36295,train
36297,train
36298,train
36301,val
36304,train
36312,train
36314,train
36316,val
36323,train
36329,train
36330,train
36332,train
36335,train
36337,train
36338,train
36339,train
36340,train
36344,train
36345,train
36348,train
36350,train
36352,train
36356,val
36367,train
36368,train
36371,val
36388,train
36392,train
36395,train
36396,train
36397,train
36399,train
36401,train
36403,train
36404,train
36405,train
36407,train
36409,train
36411,train
36414,train
36416,train
36418,train
36419,train
36420,train
36422,train
36424,train
36425,train
36428,train
36429,train
36430,train
36431,train
36432,train
36437,train
36444,train
36446,train
36448,train
36449,train
36450,train
36451,val
36452,train
36453,train
36455,train
36457,train
36460,val
36464,train
36467,train
36471,train
36473,val
36474,train
36475,train
36476,train
36478,train
36479,train
36480,train
36481,train
36488,train
36493,train
36494,train
36496,val
36497,train
36498,train
36499,val
36507,train
36512,train
36522,train
36523,train
36525,train
36526,train
36527,train
36528,train
36529,val
36530,train
36538,train
36540,train
36541,val
36542,train
36543,train
36544,train
36545,train
36546,train
36547,train
36548,train
36557,train
36559,train
36560,val
36562,train
36565,val
36566,train
36567,train
36568,train
36569,train
36570,train
36571,val
36574,val
36575,train
36577,train
36578,val
36580,train
36582,train
36583,val
36585,train
36587,train
36588,val
36590,train
36592,train
36594,train
36595,train
36596,train
36597,val
36598,val
36599,val
36600,train
36601,train
36602,val
36603,train
36604,train
36605,train
36606,val
36607,val
36608,train
36609,train
36610,train
36611,train
36612,train
36613,train
36614,train
36615,train
36620,val
36621,train
36622,train
36623,val
36634,train
36635,train
36636,train
36637,train
36638,train
36640,train
36641,train
36646,train
36647,val
36648,train
36649,train
36650,train
36651,train
36652,train
36653,train
36654,val
36655,train
36658,train
36665,val
36671,train
36675,train
36677,train
36681,train
36682,val
36683,train
36684,val
36690,train
36691,train
36692,train
36693,train
36694,train
36696,val
36697,train
36698,train
36699,val
36700,train
36709,train
36711,train
36712,val
36714,train
36715,val
36729,train
36732,train
36734,train
36735,train
36736,train
36737,train
36738,val
36740,val
36741,train
36742,train
36743,train
36747,train
36755,train
36766,train
36792,train
36795,train
36796,train
36797,train
36802,train
36807,val
36809,train
36813,train
36816,train
36817,train
36819,val
36821,train
36829,train
36832,train
36837,val
36838,train
36840,val
36841,val
36843,train
36845,train
36847,train
36848,val
36849,train
36850,val
