,sale_price,price_class
21718,425000,0
21728,388000,0
21775,1700000,1
21780,1700000,1
21789,242091,0
21810,1600000,1
21874,1700000,1
21900,371250,0
21909,35000,0
21926,150000,0
21940,185000,0
21942,4376846,1
21946,416667,0
21948,1900000,1
21959,1800000,1
21967,260000,0
21968,179000,0
21969,315000,0
21972,325000,0
21973,270000,0
21974,255000,0
21975,189000,0
21976,210000,0
21977,170000,0
21978,330000,0
21979,235000,0
21980,235000,0
21981,350000,0
21983,225000,0
21984,239000,0
21985,210000,0
21986,285000,0
21987,300000,0
21990,463905,0
21991,258884,0
21992,266500,0
21993,320000,0
21994,435000,0
21995,295000,0
21996,315000,0
21997,299000,0
22000,300000,0
22001,200000,0
22002,400000,0
22003,445000,0
22004,279000,0
22005,270000,0
22006,285000,0
22007,290000,0
22008,275000,0
22010,350000,0
22011,315000,0
22013,450000,0
22016,420000,0
22017,345000,0
22019,310000,0
22022,284000,0
22023,180000,0
22024,325000,0
22025,270000,0
22026,396566,0
22036,1767500,1
22052,2000000,1
22059,1850000,1
22060,3450000,1
22068,5250000,1
22075,1940000,1
22089,329925,0
22092,1875000,1
22097,1700000,1
22101,2115000,1
22102,1675000,1
22103,2135000,1
22108,2250000,1
22109,3215000,1
22110,200000,0
22111,3550000,1
22112,2229170,1
22113,2400000,1
22118,2700000,1
22120,3580000,1
22122,2950000,1
22125,2440000,1
22127,2700000,1
22128,2050000,1
22132,3807497,1
22133,1825000,1
22135,2250000,1
22136,2405000,1
22138,1913514,1
22139,2306000,1
22145,2075000,1
22148,1950000,1
22149,2100000,1
22157,176225,0
22159,1800000,1
22166,1600000,1
22167,2400000,1
22177,1679000,1
22180,3100000,1
22202,3200000,1
22205,126000,0
22207,4000000,1
22209,165000,0
22224,440000,0
22227,315000,0
22228,325000,0
22230,255000,0
22234,388000,0
22236,245000,0
22237,385000,0
22238,223000,0
22247,358594,0
22248,2370000,1
22306,315000,0
22310,450000,0
22327,300000,0
22330,47000,0
22347,330000,0
22355,2300000,1
22408,450000,0
22422,450000,0
22425,300000,0
22434,2200000,1
22439,251016,0
22462,2200000,1
22468,3400000,1
22470,2000000,1
22486,400000,0
22534,399000,0
22536,193108,0
22554,5400000,1
22556,3800000,1
22578,2000000,1
22611,5000000,1
22613,3465333,1
22615,320000,0
22617,460000,0
22619,295000,0
22621,295000,0
22622,390000,0
22623,200000,0
22624,305000,0
22625,220000,0
22626,440000,0
22628,282000,0
22629,404000,0
22630,250000,0
22631,315000,0
22632,88000,0
22633,209000,0
22634,300000,0
22636,75000,0
22645,300000,0
22646,300000,0
22648,90000,0
22651,410670,0
22657,250000,0
22688,359970,0
22696,415000,0
22697,407300,0
22698,448050,0
22699,425000,0
22711,2950000,1
22712,450000,0
22713,2001000,1
22722,312000,0
22724,250000,0
22729,410670,0
22750,395396,0
22777,137197,0
22859,400000,0
22932,265000,0
22933,270000,0
22934,325000,0
22935,200000,0
22936,140000,0
22937,270000,0
22938,215000,0
22939,215000,0
22940,280000,0
22942,142000,0
22946,250000,0
22947,140000,0
22948,265000,0
22949,250000,0
22950,200000,0
22951,270000,0
22952,250000,0
22953,250000,0
22954,250000,0
22955,315000,0
22956,209000,0
22957,270000,0
22959,265000,0
22960,52000,0
22961,349000,0
22962,140000,0
22963,208000,0
22964,200000,0
22965,250000,0
22966,330000,0
22967,149000,0
22968,65000,0
22969,300000,0
22970,44500,0
22971,260000,0
22972,266000,0
22973,211000,0
22974,280000,0
22975,303186,0
22976,339690,0
22977,225000,0
22978,225000,0
22979,230000,0
22980,250000,0
22981,300000,0
22988,5650000,1
22993,7900000,1
22994,4750000,1
22995,5200000,1
22997,3110000,1
22998,2995000,1
23000,2875000,1
23004,2800000,1
23005,2300000,1
23006,2750000,1
23009,4100000,1
23011,2782000,1
23013,4300000,1
23016,1850000,1
23017,2550000,1
23019,3800000,1
23024,4650000,1
23027,2595000,1
23029,2450000,1
23030,2100000,1
23032,2200000,1
23033,2200000,1
23039,3060000,1
23040,3510000,1
23041,6500000,1
23043,4400000,1
23044,3200000,1
23045,2300000,1
23046,3300000,1
23049,1810000,1
23052,3250000,1
23060,2140000,1
23063,2788425,1
23064,1689000,1
23070,3015000,1
23071,3959375,1
23072,3000000,1
23074,4200000,1
23092,1800000,1
23098,390000,0
23099,345000,0
23113,424500,0
23119,465000,0
23122,40000,0
23123,345000,0
23127,450000,0
23131,450000,0
23138,435000,0
23145,97833,0
23148,1800000,1
23190,1655000,1
23197,1575000,1
23203,1895000,1
23205,1699000,1
23206,1915000,1
23209,2331200,1
23211,1850000,1
23213,3200000,1
23217,1800000,1
23219,2300000,1
23221,3600000,1
23222,2200000,1
23224,7900000,1
23225,7500000,1
23230,1995000,1
23233,2907104,1
23234,2700000,1
23235,2596538,1
23236,2068888,1
23237,2316519,1
23240,1890000,1
23241,1970000,1
23248,3000000,1
23249,2250000,1
23252,8850000,1
23256,60840,0
23257,70000,0
23294,455000,0
23302,317500,0
23306,439000,0
23313,320000,0
23324,385000,0
23340,1800000,1
23343,220000,0
23348,363000,0
23350,230000,0
23351,305000,0
23353,265000,0
23427,63000,0
23436,415000,0
23437,300000,0
23442,1800000,1
23444,1800000,1
23445,1800000,1
23446,1800000,1
23449,208000,0
23453,1800000,1
23454,1650000,1
23455,1600000,1
23456,1900000,1
23457,1629200,1
23468,3275000,1
23473,1985300,1
23474,2600000,1
23475,1800000,1
23482,1900000,1
23488,1875000,1
23489,1948000,1
23490,400000,0
23495,1735922,1
23506,4275000,1
23509,2574500,1
23518,1897000,1
23519,2199000,1
23523,2851100,1
23540,380000,0
23547,3130000,1
23548,2724638,1
23549,2999000,1
23550,2700000,1
23551,2825000,1
23552,2270531,1
23553,2195000,1
23554,3596935,1
23555,2530493,1
23559,2310000,1
23560,3160000,1
23561,2359000,1
23562,4350000,1
23569,2119997,1
23584,3100000,1
23588,2341975,1
23589,1807394,1
23590,1934675,1
23591,2189238,1
23592,1675000,1
23595,1645000,1
23602,1700000,1
23605,2700000,1
23606,2700000,1
23615,2100000,1
23619,300000,0
23622,300000,0
23624,5600000,1
23627,1800000,1
23633,6500000,1
23634,4350000,1
23635,175000,0
23636,2359000,1
23638,2119997,1
23642,330000,0
23655,200500,0
23693,1575000,1
23726,427732,0
23733,1800000,1
23751,1950000,1
23786,200000,0
23796,1580000,1
23816,1708000,1
23845,111000,0
23848,2100000,1
23853,50000,0
23857,450000,0
23940,2500000,1
23980,1600000,1
23998,100000,0
24012,1900000,1
24013,1688000,1
24023,1610000,1
24024,1600000,1
24036,1660000,1
24041,1925000,1
24044,1600000,1
24045,2080000,1
24055,1610000,1
24067,1752000,1
24078,1760000,1
24080,1760000,1
24096,415557,0
24102,1680000,1
24109,1780000,1
24113,1860000,1
24116,240000,0
24129,425880,0
24133,428000,0
24154,1600000,1
24159,320000,0
24163,150000,0
24175,1765000,1
24178,1999999,1
24179,1800000,1
24180,2700000,1
24193,1768000,1
24198,1650000,1
24202,1750000,1
24204,1600000,1
24206,1673000,1
24208,1800000,1
24209,1605000,1
24213,1700000,1
24220,3500000,1
24221,292108,0
24222,375000,0
24223,445000,0
24224,323500,0
24225,284000,0
24227,390000,0
24231,227000,0
24232,310000,0
24235,310000,0
24236,270000,0
24238,282150,0
24240,365000,0
24242,305000,0
24243,215000,0
24244,225000,0
24245,417500,0
24246,340000,0
24249,310000,0
24251,294060,0
24252,325000,0
24253,325000,0
24254,320000,0
24255,295000,0
24256,360000,0
24257,415000,0
24260,360000,0
24261,280000,0
24262,365000,0
24265,315000,0
24266,300000,0
24268,400000,0
24272,385000,0
24275,375000,0
24279,370000,0
24280,375000,0
24283,450000,0
24284,355000,0
24311,405600,0
24332,430000,0
24341,427908,0
24342,425880,0
24344,456300,0
24346,430950,0
24347,464412,0
24358,290000,0
24359,400000,0
24362,250000,0
24363,405000,0
24364,430000,0
24369,1595000,1
24380,420000,0
24383,408000,0
24384,465000,0
24385,465000,0
24386,275000,0
24391,4200000,1
24395,1750000,1
24396,1575000,1
24401,2250000,1
24404,300000,0
24407,350000,0
24409,381844,0
24410,366570,0
24411,450000,0
24413,381844,0
24414,366570,0
24449,425880,0
24450,428000,0
24468,2725000,1
24469,3625000,1
24471,1800000,1
24472,2100000,1
24473,3000000,1
24474,2320000,1
24476,1590000,1
24477,4250000,1
24480,1600000,1
24481,2625000,1
24483,4400000,1
24484,2050000,1
24485,2750000,1
24486,3800000,1
24487,2825000,1
24491,1885000,1
24492,2400000,1
24493,2995000,1
24494,1925000,1
24499,2050000,1
24500,1730000,1
24501,3200000,1
24502,2800000,1
24506,1650000,1
24507,1800000,1
24509,1700000,1
24510,1810000,1
24512,3500000,1
24514,1750000,1
24516,1620000,1
24518,1950000,1
24521,2280000,1
24523,1675000,1
24528,2373500,1
24529,1880000,1
24530,150000,0
24533,1600000,1
24534,1700000,1
24538,1740000,1
24545,2250000,1
24546,3680000,1
24549,2900000,1
24550,2400000,1
24551,2999999,1
24552,3825000,1
24553,2500000,1
24554,2109500,1
24555,2045000,1
24557,3150000,1
24559,2675000,1
24560,2700000,1
24562,2085500,1
24564,2225000,1
24567,2450000,1
24576,1795000,1
24581,1995000,1
24582,1850000,1
24585,3001263,1
24587,2250000,1
24589,1750000,1
24592,3450000,1
24594,2400000,1
24598,2350000,1
24599,2421900,1
24600,2370000,1
24603,2425000,1
24604,2900000,1
24607,2025000,1
24622,420000,0
24625,1850000,1
24626,2300000,1
24628,6000000,1
24629,3000000,1
24630,2100000,1
24632,4310000,1
24634,3295000,1
24637,2080000,1
24638,3725000,1
24639,2750000,1
24640,5810000,1
24642,3408075,1
24643,2400000,1
24645,5100000,1
24646,5100000,1
24647,5100000,1
24648,2100000,1
24649,1700000,1
24653,1915000,1
24656,2500000,1
24657,3325000,1
24661,2620000,1
24662,2200000,1
24663,3000026,1
24665,3150000,1
24666,1850000,1
24667,2260000,1
24671,1905963,1
24674,3900000,1
24675,2755000,1
24676,2700000,1
24677,1650000,1
24678,6750000,1
24679,5937500,1
24683,1725000,1
24688,225984,0
24689,385000,0
24690,395000,0
24697,1580000,1
24699,2200000,1
24700,1595000,1
24701,1785000,1
24702,3350000,1
24703,2200000,1
24724,1755000,1
24754,1595000,1
24756,1825000,1
24759,2301245,1
24763,1650000,1
24765,1895000,1
24767,1900000,1
24768,2150000,1
24770,2050000,1
24774,2525000,1
24779,1835000,1
24784,1750000,1
24785,2450000,1
24786,2526000,1
24787,2900000,1
24789,1625000,1
24796,1650000,1
24797,1750000,1
24807,1900000,1
24808,1865000,1
24812,1675000,1
24820,2250000,1
24823,2775000,1
24824,3275000,1
24825,2000000,1
24829,3499999,1
24832,4200000,1
24833,4200000,1
24835,3200000,1
24836,2750000,1
24850,3420000,1
24861,3875000,1
24864,1970000,1
24869,1934675,1
24872,1846699,1
24873,465000,0
24877,1639383,1
24881,2000000,1
24882,1843033,1
24885,1900000,1
24890,175000,0
24901,1700000,1
24904,2175000,1
24907,1600000,1
24913,1600000,1
24929,2105000,1
24941,3000000,1
24955,6000000,1
24960,3585000,1
24962,5250000,1
24963,1750000,1
24964,5600000,1
24967,2000000,1
24970,5800000,1
24973,8100000,1
24978,4200000,1
24979,5250000,1
24980,5250000,1
24983,8040000,1
24985,3500000,1
24986,3500000,1
24991,5800000,1
24995,400000,0
24996,420000,0
24997,400000,0
24998,430000,0
24999,462000,0
25000,249000,0
25001,450000,0
25010,1825000,1
25012,1750000,1
25013,1835000,1
25015,2900000,1
25016,2526000,1
25017,1625000,1
25019,81120,0
25020,1750000,1
25021,1650000,1
25022,51600,0
25025,65000,0
25026,1900000,1
25027,65000,0
25029,85000,0
25030,1865000,1
25033,49000,0
25043,2900000,1
25044,2526000,1
25045,2450000,1
25046,2900000,1
25053,1686000,1
25057,1625000,1
25059,2275000,1
25065,350000,0
25067,2300000,1
25090,1700000,1
25095,2205000,1
25096,1810000,1
25097,1580000,1
25100,1595000,1
25103,1860000,1
25104,1850000,1
25107,2125000,1
25108,1705000,1
25111,1850000,1
25112,1800000,1
25122,1700000,1
25123,1695380,1
25128,395000,0
25129,400000,0
25130,432250,0
25133,434000,0
25147,362500,0
25149,365000,0
25157,460000,0
25162,365000,0
25169,310000,0
25171,285000,0
25172,289000,0
25173,435000,0
25174,433010,0
25177,400000,0
25180,440000,0
25183,140000,0
25184,185000,0
25187,380000,0
25189,294000,0
25191,390000,0
25195,400000,0
25196,450000,0
25205,2300000,1
25206,3210000,1
25217,2250000,1
25225,2240000,1
25240,2250000,1
25248,1950000,1
25253,1650000,1
25256,1800000,1
25288,1665000,1
25296,1700000,1
25297,1700000,1
25308,2350000,1
25334,2600000,1
25370,350000,0
25372,220970,0
25413,1999999,1
25484,2250000,1
25490,1850000,1
25494,385000,0
25496,280000,0
25498,420000,0
25499,170000,0
25503,239000,0
25508,392000,0
25510,317000,0
25512,435000,0
25513,337500,0
25515,335000,0
25516,260000,0
25519,315000,0
25521,100000,0
25524,269000,0
25525,205000,0
25526,280000,0
25527,255000,0
25529,335000,0
25530,350000,0
25531,175000,0
25536,170000,0
25537,283000,0
25538,217500,0
25539,202000,0
25540,200000,0
25541,345000,0
25544,200000,0
25545,315000,0
25546,241000,0
25547,240000,0
25548,315000,0
25550,200000,0
25551,300000,0
25552,197000,0
25553,365000,0
25554,255000,0
25555,310000,0
25556,165000,0
25557,319410,0
25558,258000,0
25559,269876,0
25560,180000,0
25561,200000,0
25562,210000,0
25563,175000,0
25564,365000,0
25565,280000,0
25566,420000,0
25567,226550,0
25568,382278,0
25569,295560,0
25570,357000,0
25572,379236,0
25574,375180,0
25575,390000,0
25578,388362,0
25579,395000,0
25580,392418,0
25581,375180,0
25584,399000,0
25585,345000,0
25586,414000,0
25587,304254,0
25589,345000,0
25590,465000,0
25592,442500,0
25594,329550,0
25595,458000,0
25596,370110,0
25598,367068,0
25601,322000,0
25603,355000,0
25607,460000,0
25608,459000,0
25622,450000,0
25635,465000,0
25636,429500,0
25637,420810,0
25638,325000,0
25640,400530,0
25643,433795,0
25644,405000,0
25645,340000,0
25647,423695,0
25650,432500,0
25651,414100,0
25652,342390,0
25654,435815,0
25657,444905,0
25658,429250,0
25659,360984,0
25661,437000,0
25664,440000,0
25665,430000,0
25666,345000,0
25668,439000,0
25671,463500,0
25672,444132,0
25673,359970,0
25675,449000,0
25678,456300,0
25680,408135,0
25686,354900,0
25689,400000,0
25701,443090,0
25704,456300,0
25705,425880,0
25707,456300,0
25709,456300,0
25710,380000,0
25714,45000,0
25715,6350000,1
25716,5300000,1
25717,1600000,1
25718,2200000,1
25721,5450000,1
25723,4835000,1
25724,4200000,1
25725,2250000,1
25727,4200000,1
25729,395000,0
25732,55770,0
25745,55550,0
25748,375180,0
25751,50700,0
25753,354900,0
25761,408135,0
25781,57570,0
25786,2100000,1
25787,1580000,1
25789,2100000,1
25797,2300000,1
25801,1625000,1
25802,2050000,1
25805,3200000,1
25810,2400000,1
25811,2700000,1
25816,1629200,1
25817,1731025,1
25821,2311250,1
25833,2662500,1
25840,1985000,1
25846,1875000,1
25849,1700000,1
25851,1600000,1
25854,1880000,1
25856,2225000,1
25858,1587500,1
25859,1988999,1
25860,225000,0
25863,1610000,1
25867,390000,0
25868,450000,0
25880,4000000,1
25883,1780000,1
25886,1780000,1
25934,95000,0
26074,400000,0
26110,200000,0
26142,300000,0
26154,75000,0
26166,400000,0
26190,187000,0
26208,200000,0
26209,262000,0
26210,187000,0
26211,225000,0
26212,190000,0
26213,215000,0
26214,232500,0
26215,300000,0
26216,257000,0
26217,190000,0
26218,289000,0
26219,235000,0
26220,210000,0
26221,225000,0
26222,240000,0
26223,250000,0
26224,297000,0
26226,237500,0
26227,215000,0
26228,320000,0
26229,180000,0
26230,195000,0
26231,200000,0
26232,165000,0
26233,207000,0
26234,160000,0
26235,265000,0
26236,158000,0
26237,200000,0
26238,125000,0
26239,282500,0
26240,236000,0
26243,280000,0
26244,174000,0
26245,175000,0
26246,185000,0
26247,199000,0
26248,225000,0
26249,214000,0
26250,180000,0
26251,180000,0
26253,220000,0
26254,212000,0
26263,380000,0
26264,420000,0
26265,405600,0
26266,420000,0
26277,2768000,1
26310,1600000,1
26316,1650000,1
26319,2350000,1
26332,1580000,1
26334,1910000,1
26366,2400000,1
26384,250000,0
26389,170000,0
26390,1675000,1
26404,1750000,1
26405,1700000,1
26409,1925000,1
26424,1900000,1
26425,2960000,1
26426,3700000,1
26427,2300000,1
26433,2150000,1
26439,1640000,1
26452,1811000,1
26459,2600000,1
26468,2000000,1
26469,1615000,1
26475,1585000,1
26479,1900000,1
26482,1700000,1
26485,3250000,1
26486,2500000,1
26487,1999000,1
26496,2170000,1
26500,1900000,1
26518,1998500,1
26527,300000,0
26540,1600000,1
26549,2300000,1
26563,350000,0
26568,1800500,1
26575,1750000,1
26593,2000000,1
26594,2430000,1
26595,4400000,1
26617,1600000,1
26619,2000000,1
26621,4550000,1
26624,350000,0
26634,1870000,1
26641,1600000,1
26645,2200000,1
26648,1575000,1
26655,2000000,1
26657,212500,0
26659,1800000,1
26664,150000,0
26670,1999999,1
26673,4200000,1
26676,2950000,1
26677,4150000,1
26678,5280000,1
26679,8500000,1
26683,8900000,1
26684,7000000,1
26685,8150000,1
26686,3593970,1
26688,424500,0
26689,410000,0
26690,261000,0
26692,370000,0
26693,250000,0
26694,290000,0
26695,315000,0
26696,250000,0
26697,355000,0
26698,450000,0
26699,245000,0
26701,400000,0
26704,459000,0
26705,390000,0
26708,291000,0
26709,208000,0
26711,425000,0
26712,450000,0
26713,397500,0
26714,330000,0
26715,450000,0
26717,400000,0
26719,287500,0
26722,315000,0
26723,120000,0
26724,215000,0
26725,236000,0
26726,235000,0
26727,249500,0
26728,270000,0
26799,372000,0
26800,352000,0
26802,282500,0
26803,325000,0
26804,216000,0
26805,325000,0
26806,200000,0
26807,329000,0
26809,170000,0
26810,265000,0
26811,265000,0
26813,335000,0
26816,304200,0
26817,322500,0
26818,460000,0
26819,337000,0
26820,200000,0
26821,299000,0
26822,330000,0
26823,310000,0
26824,316000,0
26826,400000,0
26829,330000,0
26830,370110,0
26831,350000,0
26832,230000,0
26833,236000,0
26842,278000,0
26844,325000,0
26845,170000,0
26846,365000,0
26849,310000,0
26853,325000,0
26854,250000,0
26855,325000,0
26856,311000,0
26857,345000,0
26858,275000,0
26859,290000,0
26860,210000,0
26861,222600,0
26862,102500,0
26865,179000,0
26866,295000,0
26868,206000,0
26869,185000,0
26874,355000,0
26898,390000,0
26900,405600,0
26917,400530,0
26918,399000,0
26919,454272,0
26920,294060,0
26921,380250,0
26923,320424,0
26925,435000,0
26926,424866,0
26927,448500,0
26928,326000,0
26929,430950,0
26930,425000,0
26932,329550,0
26934,389500,0
26936,2650000,1
26944,4000000,1
26949,1649000,1
26970,52000,0
26977,1950000,1
26979,2880000,1
27009,2638000,1
27013,2400000,1
27016,1980000,1
27036,1725000,1
27039,2450000,1
27041,1800000,1
27042,1800000,1
27116,1640000,1
27122,3035000,1
27125,1625000,1
27132,1775000,1
27133,166667,0
27134,3850000,1
27136,2300000,1
27182,1999000,1
27197,2093500,1
27200,2400000,1
27205,1700000,1
27207,2300000,1
27216,450000,0
27218,1730000,1
27225,2365000,1
27226,1825000,1
27230,1920000,1
27231,1875000,1
27241,1600000,1
27247,2121000,1
27260,400000,0
27280,107500,0
27283,420000,0
27305,343000,0
27306,343000,0
27350,1850000,1
27385,343000,0
27390,4000000,1
27411,3950000,1
27414,3535000,1
27419,3350000,1
27424,2950000,1
27432,5975000,1
27434,126175,0
27437,400000,0
27441,460000,0
27443,450000,0
27445,441090,0
27449,450000,0
27450,417000,0
27451,450000,0
27453,450000,0
27455,420000,0
27468,448999,0
27471,440000,0
27476,387695,0
27479,2000000,1
27493,445000,0
27503,445000,0
27504,226790,0
27505,262780,0
27510,8000000,1
27512,455000,0
27518,375000,0
27524,210000,0
27535,1850000,1
27536,1600000,1
27538,1875000,1
27544,1575000,1
27551,1660000,1
27553,1785000,1
27558,275000,0
27563,1575000,1
27564,1999999,1
27569,180000,0
27576,2720000,1
27577,2200000,1
27578,4392180,1
27583,1920000,1
27584,1999000,1
27585,1680000,1
27595,3720000,1
27597,2999999,1
27610,2591400,1
27615,1800000,1
27622,2700000,1
27632,1750000,1
27634,2350000,1
27637,2960250,1
27638,3600000,1
27639,1650000,1
27642,3900000,1
27645,2700000,1
27647,1600000,1
27652,1600500,1
27663,2700000,1
27665,1600000,1
27674,1600000,1
27675,1600000,1
27680,1575000,1
27685,1650000,1
27686,1956000,1
27688,1600000,1
27689,2955000,1
27690,2955000,1
27698,1625000,1
27699,1650000,1
27707,1815000,1
27715,1650000,1
27716,1700000,1
27735,1850000,1
27740,2875000,1
27749,2550000,1
27752,2450000,1
27754,1890000,1
27761,1800000,1
27762,2575000,1
27763,1800000,1
27770,2550000,1
27775,2000000,1
27776,1850000,1
27777,1740000,1
27780,3600000,1
27781,2100000,1
27782,2600000,1
27785,1995000,1
27788,1800000,1
27790,1850000,1
27793,1999999,1
27794,2500000,1
27795,2125000,1
27797,1999500,1
27801,1752500,1
27806,1995000,1
27808,2300000,1
27809,1900000,1
27810,3000000,1
27815,1900000,1
27816,2100000,1
27818,2450000,1
27832,2195000,1
27841,1700000,1
27851,1680000,1
27856,7711947,1
27857,1999000,1
27858,2650000,1
27861,2750000,1
27862,2350000,1
27882,7925000,1
27883,2800000,1
27891,1998500,1
27892,1980000,1
27894,2400000,1
27897,1960000,1
27898,2150000,1
27900,6550000,1
27912,403000,0
27915,437214,0
27917,410000,0
27919,385000,0
27922,385000,0
27923,460000,0
